FacName,FacStreet,FacCity,FacState,RegistryID,FacSNCFlg,FacQtrsWithNC,FacInspectionCount,FacFormalActionCount,FacMapFlg,"DFR URL"
"4220 S KILDARE LLC","4220 S KILDARE AVE",CHICAGO,IL,110000537429,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000537429
"4626 W DIVERSEY","4626 W DIVERSEY",CHICAGO,IL,110046150160,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046150160
"4766: I-490 ROADWAY CONSTRUCTION IRVING PARK TO DEVON","I-490 AND IRVING PARK ROAD",CHICAGO,IL,110072192616,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072192616
"47TH ST. INTERMODAL FACILITY - SOG EXPANSION PHASE 3","5700 SOUTH NORMAL BOULEVARD",CHICAGO,IL,110071504685,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071504685
"500 N MICHIGAN AVE","500 N MICHIGAN AVE-B",CHICAGO,IL,110018115911,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018115911
"5200 WESLEY LLC","5200 WESLEY TERRACE",CHICAGO,IL,110071737622,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071737622
"5201 JACKSON INC","5201 W JACKSON BLVD",CHICAGO,IL,110070684498,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684498
"5219 GRAND BP","6359 W GRAND AVE",CHICAGO,IL,110070684230,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684230
"540 WEST MADISON OWNER LLC","540 W MADISON ST",CHICAGO,IL,110039221133,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110039221133
"548 PASSIVE HP LP","3831-3853 W CHICAGO AVE",CHICAGO,IL,110072043883,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043883
"555 WOOD INC","4501 S WESTERN BLVD",CHICAGO,IL,110009383595,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009383595
"55TH & CALIFORNIA FOOD MART","2800 W 55TH ST",CHICAGO,IL,110070684508,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684508
"55TH FUEL MART INC","5501 S ASHLAND AVE",CHICAGO,IL,110070684316,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684316
"601W SOUTH CANAL LLC","801 S CANAL ST",CHICAGO,IL,110005912940,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005912940
"63RD & DREXEL BLDG LLC","850 E 63RD ST",CHICAGO,IL,110070684419,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684419
"7 ELEVEN STORE 30100","10658 S RIDGELAND","CHICAGO RIDGE",IL,110070360449,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360449
"7 STAR SHELL LLC","2003 N PULASKI & ARMITAGE",CHICAGO,IL,110070684452,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684452
"7048 CSC CHICAGO TRANSIT","4334 S DAMEN AVE",CHICAGO,IL,110070594442,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070594442
"71 S WACKER DR HOLDINGS LLC","71 S WACKER DR",CHICAGO,IL,110055961534,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110055961534
"7100 K INC - BP AMOCO","7100 S KEDZIE & 71ST",CHICAGO,IL,110070836782,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836782
"724 W 64TH ST BUILDING","724 W 64TH ST",CHICAGO,IL,110017779484,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110017779484
"73RD STREET STATION","3625 W 73RD ST",CHICAGO,IL,110042035268,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110042035268
"7439 S COTTAGE GROVE BLDG LLC","7439 S COTTAGE GROVE",CHICAGO,IL,110022813687,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110022813687
"76 ENTERPRISES INC","7602 S VINCENNES AVE",CHICAGO,IL,110018150187,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018150187
"76 SVC - CENTRAL AUTO SVC","6301 N CENTRAL",CHICAGO,IL,110070684512,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684512
"79TH STREET WATER RECLAMATION PLANT","7900 S SHORE DR",CHICAGO,IL,110045524152,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045524152
"83RD ST GAS STATION","8255 S HALSTED",CHICAGO,IL,110070684741,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684741
"860 LAKE SHORE DR TRUST","880 N LAKE SHORE DR",CHICAGO,IL,110032665015,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110032665015
"87TH STREET GAS INC","1400 87TH ST",CHICAGO,IL,110070836841,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836841
"89TH & CHICAGO PROPERTY INC AKA MOBIL FOOD MART","8903 S CHICAGO AVE",CHICAGO,IL,110070684564,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684564
"900 CONDO ASSOCIATION","900 LAKE SHORE DR",CHICAGO,IL,110005901532,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005901532
"919 W FULTON LLC","911-925 W FULTON ST",CHICAGO,IL,110071432170,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071432170
"9W HALO OPCO LP DBA ANGELICA","920 S. CAMPBELL AVENUE",CHICAGO,IL,110001684311,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001684311
"A & M 205 RANDOLPH LLC","205 W RANDOLPH ST",CHICAGO,IL,110070904696,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070904696
"A & Z AMOCO","3803 W ROOSEVELT RD",CHICAGO,IL,110070684818,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684818
"A ACTION AUTOBODY","6645 W IRVING PARK",CHICAGO,IL,110005851113,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005851113
"A AUTO REPAIR INC","5358 W GALE ST",CHICAGO,IL,110070159340,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159340
"A AVANA ELECTRIC MOTORS","2445 N. LARAMIE AVE.",CHICAGO,IL,110001802666,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001802666
"A CARR AUTO RPR INC","4246 N WESTERN AVE",CHICAGO,IL,110005846567,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005846567
"A CARRS CARSTAR","4246 N WESTERN",CHICAGO,IL,110070161508,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161508
"A COMPETE AUTO CENTER INC DBA CAR FIX AUTO CENTE","3555 W FOSTER AVE",CHICAGO,IL,110070160554,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160554
"A FINKL & SONS CO","1355 E 93RD ST",CHICAGO,IL,110030735916,N,1,2,2,Y,https://echo.epa.gov/detailed-facility-report?fid=110030735916
"A K AUTO MECHANIC & BODY SHOP INC","2515 S HALSTED",CHICAGO,IL,110070160435,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160435
"A OK AUTOMOTIVE INC","5809 S ARCHER",CHICAGO,IL,110005935578,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005935578
"A PLUS (A+) STORE","4445 N. SHERIDAN ROAD",CHICAGO,IL,110071992437,N,,1,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110071992437
"A SUBURBAN AUTO WRECKING CORP","1401 W PERSHING RD",CHICAGO,IL,110005943818,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005943818
"A TO Z AUTO SPECIALISTS INC","3525 N HARLEM AVE",CHICAGO,IL,110005843409,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005843409
"A&A BODY WORKS","6134 W GRAND",CHICAGO,IL,110070158996,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070158996
"A&C PLATING CO","315 N WHIPPLE ST",CHICAGO,IL,110005906608,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005906608
"A&D IMPORT MOTORS INC","7535 W IRVING PARK RD",CHICAGO,IL,110070160802,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160802
"A&M AUTO REPAIR","2448 N CICERO",CHICAGO,IL,110070161919,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161919
"A&P AUTO COLOR INC DBA MAACO AUTO PAINT & COLLISION","6740 S WESTERN AVE",CHICAGO,IL,110070159673,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159673
"A&R AUTO REBUILDERS INC","1110 E 95TH ST",CHICAGO,IL,110005885293,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005885293
"A&R BODYWORKS ON GRAND","6134 W GRAND",CHICAGO,IL,110005895488,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005895488
"A&R CHROME PLATING","4556 W 62ND ST",CHICAGO,IL,110005806351,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005806351
"A-KORN ROLLER INC","3545 SOUTH MORGAN STREET",CHICAGO,IL,110002341644,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110002341644
"A-KORN ROLLER INC","3604 S. MORGAN ST.",CHICAGO,IL,110001318164,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001318164
"A/R SPARKS AUTOMOTIVE","5317 S ARCHER AVE",CHICAGO,IL,110003055764,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003055764
"AA CONCOURSE L 3-GATE EXPANSION PACKAGE 5","10510 W. ZEMKE ROAD",CHICAGO,IL,110071847159,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071847159
"AA MIDWEST","4050 S WENTWORTH",CHICAGO,IL,110005877382,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005877382
"AAA COOPER","4300 W 72ND ST",CHICAGO,IL,110018458382,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018458382
"AAA SAW & TOOL SERVICE","1401-07 WASHINGTON BLVD",CHICAGO,IL,110005954477,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005954477
"AAAA AUTO CARE INC","4919 DIVERSEY AVE",CHICAGO,IL,110018297859,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018297859
"AAIM ASHLAND LLC","7520 S ASHLAND",CHICAGO,IL,110018355466,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018355466
"AARONS MACHY CO INC","170 N HALSTED ST",CHICAGO,IL,110003060856,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003060856
"AB MARATHON","5550 N ASHLAND AVE",CHICAGO,IL,110070836744,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836744
"ABA NORGETOWN","437 E 103RD ST",CHICAGO,IL,110005891204,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005891204
"ABC RAIL CORPORATION","4544 WEST 26TH STREET",CHICAGO,IL,110001336475,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001336475
"ABE IZQUIERDO MARKETING","213 W INSTITUTE PL STE 208",CHICAGO,IL,110005925320,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005925320
"ABERDEEN CITGO INC","1053 W 103RD ST",CHICAGO,IL,110070684770,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684770
"ABF FREIGHT SYSTEMS INC","5300 W 47TH ST",CHICAGO,IL,110005943578,N,0,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110005943578
"ABITUA SEWER WATER & PLUMBING","MONTROSE AVE & SPINE RD",CHICAGO,IL,110070936635,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070936635
"ABITUA SEWER WATER & PLUMBING INC","TAFT AVE & IRVING PARK RD",CHICAGO,IL,110070161328,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161328
"ABLE ELECTRO-POLISHING CO","2001 SOUTH KILBOURN AVENUE",CHICAGO,IL,110000434664,N,0,2,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000434664
"ABRA AUTO BODY & GLASS","1014 W VAN BUREN ST",CHICAGO,IL,110005889182,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005889182
"ABRA AUTO BODY & GLASS","3119 W COLUMBUS AVE",CHICAGO,IL,110005854584,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005854584
"ABRAHAM, JIM","1345 W THORNDALE AVE",CHICAGO,IL,110043641716,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110043641716
"ABU HASAN GAS & MINI MART DBA VP RACING FUELS","8721 S COTTAGE GROVE AVE",CHICAGO,IL,110070684436,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684436
"ACACIA PARK CEMETERY & MAUSOLEUM","7800 W IRVING PARK RD",CHICAGO,IL,110001822136,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001822136
"ACCORD CARTON CO","940 W 94TH ST",CHICAGO,IL,110005903692,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005903692
"ACCU LABS INC","4831 S WHIPPLE ST",CHICAGO,IL,110014372044,N,10,1,4,Y,https://echo.epa.gov/detailed-facility-report?fid=110014372044
"ACCURATE AUTO CARSTAR","5424 W MONTROSE AVE",CHICAGO,IL,110005906181,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005906181
"ACCURATE CARBURETOR REBUILDERS","2100 W 35TH ST",CHICAGO,IL,110005851104,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005851104
"ACCUTECH INC","444 W 26TH ST",CHICAGO,IL,110070361614,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070361614
"ACE OF SPRAY","2611 W PETERSON AVE",CHICAGO,IL,110071139344,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071139344
"ACE PLATING CO","3433 W 48TH PL",CHICAGO,IL,110001228412,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001228412
"ACE SANDBLAST","4601 ROSCOE",CHICAGO,IL,110018256108,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018256108
"ACHIEVOR TIRE, L.P.","2000 N CLYBOURN AVE",CHICAGO,IL,110001812227,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001812227
"ACID PRODUCTS COMPANY INC.","600 WEST 41ST STREET",CHICAGO,IL,110003064184,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003064184
"ACL INC","840 W 49TH PLACE",CHICAGO,IL,110072044063,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044063
"ACORN TIRE","6200 N LINCOLN AVE",CHICAGO,IL,110005888548,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005888548
"ACTION ADVERTIZING INC","2420 S MICHIGAN AVE",CHICAGO,IL,110007560344,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007560344
"ACTION AUTO REBUILDERS OF CHICAGO INC","11934 S HALSTED",CHICAGO,IL,110070159015,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159015
"ACTION BUMPER","2425 WEST 14TH ST",CHICAGO,IL,110003060393,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003060393
"ACTION DISPOSAL","13434 S VERNON",CHICAGO,IL,110001351019,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001351019
"ACTION ELECTRIC SALES","3900 N ROCKWELL ST",CHICAGO,IL,110009368184,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009368184
"ACTIVE GRAPHICS","1532 W FULTON",CHICAGO,IL,110005922537,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005922537
"ACURA INC","1000 W CONGRESS PKWY",CHICAGO,IL,110070360833,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360833
"ADA PARK","11250 S ADA ST",CHICAGO,IL,110070431600,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070431600
"ADAMS PLASTICS LP","501 N HOMAN AVE",CHICAGO,IL,110018311799,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018311799
"ADDAMS SCHOOL-CHGO BD ED","10810 AVENUE H",CHICAGO,IL,110005951130,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005951130
"ADDISON & AUSTIN CITGO","6000 W ADDISON",CHICAGO,IL,110070684626,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684626
"ADDISON MINI MART & GAS","3700 W ADDISON ST",CHICAGO,IL,110018291837,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018291837
"ADDISON OIL CO DBA ADDISON LARAMIE CITGO","5200 W ADDISON",CHICAGO,IL,110070360217,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070360217
"ADELLO BIOLOGICS LLC","3440 S DEARBORN",CHICAGO,IL,110056440123,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110056440123
"ADELMANS RESOURCE SOLUTIONS","3033 E 106TH ST",CHICAGO,IL,110058295688,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110058295688
"ADLER PLANETARIUM","1300 S LAKE SHORE DR",CHICAGO,IL,110012153427,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012153427
ADM,"3700 N TALMAN",CHICAGO,IL,110056034081,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110056034081
"ADM - GLOBAL HEADQUARTERS","77 W WACKER DRIVE #4600",CHICAGO,IL,110071399510,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071399510
"ADM MILLING CO","1300 W. CARROLL AVE.",CHICAGO,IL,110001804833,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001804833
"ADP PALLET, INC.","7300 S. KOSTNER AVE.",CHICAGO,IL,110070336354,N,1,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070336354
"ADVANCE AUTO PARTS # 103272","5815-5819 WEST 63RD STREET",CHICAGO,IL,110072091281,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072091281
"ADVANCE AUTO PARTS 8917","4301 S ASHLAND AVE",CHICAGO,IL,110071515889,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071515889
"ADVANCE ENAMELING CO","5849 S. BISHOP ST.",CHICAGO,IL,110002125735,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110002125735
"ADVANCE EQUIPMENT MFG CO","4615 W CHICAGO AVE",CHICAGO,IL,110005960068,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005960068
"ADVANCE WORLD TRADE","4321 N KNOX AVE",CHICAGO,IL,110005803577,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005803577
"ADVANCED AUTO BODY INC","2541 N CICERO AVE",CHICAGO,IL,110005844783,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005844783
"ADVANCED AUTO SERVICE","5401 N KEDZIE AVE",CHICAGO,IL,110070161519,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161519
"ADVANCED MEDICAL IMAGING CTR","111 N WABASH STE 620",CHICAGO,IL,110009381711,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009381711
"ADVANCED SECURITY GROUP INC","1624 S CLINTON ST",CHICAGO,IL,110072044294,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072044294
"ADVANCED WINDOWS CORP","4935 W LEMOYNE AVE",CHICAGO,IL,110005921841,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005921841
"ADVOCATE ILLINOIS MASONIC HOSPITAL","946 W WELLINGTON AVE",CHICAGO,IL,110070630984,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070630984
"ADVOCATE NEW TRINITY HOSPITAL","8080 S DUSABLE LAKE SHORE DRIVE",CHICAGO,IL,110072180588,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072180588
"ADVOCATE TRINITY HOSPITAL","2320 EAST 93RD STREET",CHICAGO,IL,110014340301,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110014340301
"AERO OHARE EXPRESS","512 EXPRESS CENTER DR",CHICAGO,IL,110070120078,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070120078
"AERO PLATING WORKS","1860 N ELSTON",CHICAGO,IL,110000612310,N,12,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000612310
"AETNA ENGINEERING WORKS INC","12001S CALUMET",CHICAGO,IL,110063746255,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110063746255
"AGASSIZ ELEMENTARY SCHOOL-CHGO BD ED","2851 N SEMINARY",CHICAGO,IL,110001802942,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001802942
"AID ASSOCIATION FOR LUTHERANS","4740 S. WHIPPLE",CHICAGO,IL,110010016062,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110010016062
"AIR FRANCE OHARE INTL","NE OF S ACCESS RD AND OHARE",CHICAGO,IL,110007548305,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007548305
"AIR WISCONSIN","OHARE AIRPORT BLDG 757",CHICAGO,IL,110018086925,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018086925
"AIRCRAFT SERVICE INTERNATIONAL INC","PO BOX 66131",CHICAGO,IL,110071222396,N,9,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071222396
"AIRCRAFT SERVICE INTERNATIONAL INC DBA MENZIES AVIATION","5150 W 55TH ST",CHICAGO,IL,110001350822,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001350822
"AIRCRAFT SERVICE INTERNATIONAL INC DBA MENZIES AVIATION","OHARE INTERNATIONAL AIRPORT",CHICAGO,IL,110018234490,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018234490
"AIRCRAFT SERVICE INTERNATIONAL INC. D/B/A MENZIES AVIATION","P O BOX 66131 O'HARE INTERNATNATIONAL",CHICAGO,IL,110009983679,N,10,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009983679
"AIRGAS USA LLC","12722 S WENTWORTH AVE",CHICAGO,IL,110002305434,N,0,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110002305434
"AIRGUIDE INSTRUMENT CO","2210 W WABANSIA AVE",CHICAGO,IL,110001824223,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001824223
"AIRPORT AUTO REBUILDERS INC","4901 W 63RD ST",CHICAGO,IL,110005907117,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005907117
"AISHA WASH & FUEL ISLAND","5549 W DIVERSEY",CHICAGO,IL,110070836773,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836773
"AJ SVCS CTR","6000 W 63RD ST",CHICAGO,IL,110070836735,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836735
"AJ TRUCKING LLC","TANK FARM RD & GSE RD",CHICAGO,IL,110070836930,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836930
"AJE NORGETOWN CLEANERS","5114 S KEDZIE",CHICAGO,IL,110005870940,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005870940
"AK AUTO SERVICE INC","4747 N PULASKI",CHICAGO,IL,110070161782,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070161782
"AK BODY SHOP","4747 N PULASKI",CHICAGO,IL,110009383452,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009383452
"AKERS PACKAGING SERVICE INC","1037 E 87TH ST",CHICAGO,IL,110001289891,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001289891
"AL MEDINA AUTO REPAIR & BODYSHOP","4876 N CLARK",CHICAGO,IL,110070160904,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160904
"AL-AMIR BAKERY INC D/B/A SANABEL BAKERY","4253 N KEDZIE AVE",CHICAGO,IL,110038133409,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110038133409
"ALANSON MFG LLC","4408 W CERMAK RD",CHICAGO,IL,110003063782,N,1,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003063782
"ALBANY AUTO BODY","4030 N ROCKWELL",CHICAGO,IL,110070159338,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159338
"ALBANY PARK ACADEMY","5039 N KIMBALL",CHICAGO,IL,110005951149,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005951149
"ALBANY PARK APARTMENTS","3411-3415 W FOSTER AVE",CHICAGO,IL,110054367519,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110054367519
"ALBANY PARK BRANCH LIBRARY","5150 N KIMBALL AVE",CHICAGO,IL,110046380242,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046380242
"ALDARI CITGO","10 N KILBOURN AVE",CHICAGO,IL,110070684317,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684317
"ALDRIDGE METAL CO","920 W 12ND ST",CHICAGO,IL,110001816241,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001816241
"ALEXANDER FLEMING","4918 W 64TH ST",CHICAGO,IL,110003045543,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003045543
"ALEXANDER GRAHAM BELL SCHOOL","3730 N OAKLEY AVE",CHICAGO,IL,110018202336,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018202336
"ALEXANDER HAMILTON SCHOOL-CHGO BD ED","1650 W CORNELIA",CHICAGO,IL,110001292789,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001292789
"ALEXANDER VON HUMBOLDT SCHOOL","2620 W HIRSCH ST",CHICAGO,IL,110003048693,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003048693
"ALL AUTOMOTIVE REPAIR","6943 N WESTERN AVE",CHICAGO,IL,110005954912,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005954912
"ALL MASONRY","1414 W WILLOW ST",CHICAGO,IL,110070683610,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683610
"ALL PRO AUTOMOTIVE","4836 FULLERTON",CHICAGO,IL,110005857386,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005857386
"ALL PRO CLEANERS","3052 W ARMITAGE AVE",CHICAGO,IL,110067427181,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110067427181
"ALL PRODUCTS AUTOMOTIVE","4701 W COURTLAND ST",CHICAGO,IL,110072043439,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043439
